uni_type_label,province,subject_combination,score,tuition_fee,certification_name,certification_score,certification_score_equivalence,conduct_grade_10,conduct_grade_11,conduct_grade_12,academic_performance_grade_10,academic_performance_grade_11,academic_performance_grade_12,major_code,admission_code,y_base,score_final,is_base_row
1,TP. Hồ Chí Minh,D14,"24,7",45000000,CEFR,C1,1,10,10,10,10,10,10,714,QSC7140114THPTQG,"24,7","23,7",FALSE
1,TP. Hồ Chí Minh,D14,"24,7",45000000,JLPT,N3,1,10,10,10,10,10,10,714,QSC7140114THPTQG,"24,7","23,7",FALSE
1,TP. Hồ Chí Minh,D14,"24,7",45000000,0,0,0,10,10,10,10,10,10,714,QSC7140114THPTQG,"24,7","24,7",TRUE
1,TP. Hồ Chí Minh,VNUHCM,765,45000000,CEFR,B2,1,10,10,10,10,10,10,721,QSC7210213ĐGNL,765,764,FALSE
1,TP. Hồ Chí Minh,VNUHCM,765,45000000,CEFR,C1,1,10,10,10,10,10,10,721,QSC7210213ĐGNL,765,764,FALSE
1,TP. Hồ Chí Minh,VNUHCM,765,45000000,JLPT,N3,1,10,10,10,10,10,10,721,QSC7210213ĐGNL,765,764,FALSE
1,TP. Hồ Chí Minh,VNUHCM,765,45000000,0,0,0,10,10,10,10,10,10,721,QSC7210213ĐGNL,765,765,TRUE
1,TP. Hồ Chí Minh,C00,"28,15",45000000,CEFR,B2,1,10,10,10,10,10,10,721,QSC7210213THPTQG,"28,15","27,15",FALSE
1,TP. Hồ Chí Minh,C00,"28,15",45000000,CEFR,C1,1,10,10,10,10,10,10,721,QSC7210213THPTQG,"28,15","27,15",FALSE
1,TP. Hồ Chí Minh,C00,"28,15",45000000,JLPT,N3,1,10,10,10,10,10,10,721,QSC7210213THPTQG,"28,15","27,15",FALSE
1,TP. Hồ Chí Minh,C00,"28,15",45000000,0,0,0,10,10,10,10,10,10,721,QSC7210213THPTQG,"28,15","28,15",TRUE
1,TP. Hồ Chí Minh,D01,"25,8",45000000,CEFR,B2,1,10,10,10,10,10,10,721,QSC7210213THPTQG,"25,8","24,8",FALSE
1,TP. Hồ Chí Minh,D01,"25,8",45000000,CEFR,C1,1,10,10,10,10,10,10,721,QSC7210213THPTQG,"25,8","24,8",FALSE
1,TP. Hồ Chí Minh,D01,"25,8",45000000,JLPT,N3,1,10,10,10,10,10,10,721,QSC7210213THPTQG,"25,8","24,8",FALSE
1,TP. Hồ Chí Minh,D01,"25,8",45000000,0,0,0,10,10,10,10,10,10,721,QSC7210213THPTQG,"25,8","25,8",TRUE
1,TP. Hồ Chí Minh,D14,"26,75",45000000,CEFR,B2,1,10,10,10,10,10,10,721,QSC7210213THPTQG,"26,75","25,75",FALSE
1,TP. Hồ Chí Minh,D14,"26,75",45000000,CEFR,C1,1,10,10,10,10,10,10,721,QSC7210213THPTQG,"26,75","25,75",FALSE
1,TP. Hồ Chí Minh,D14,"26,75",45000000,JLPT,N3,1,10,10,10,10,10,10,721,QSC7210213THPTQG,"26,75","25,75",FALSE
1,TP. Hồ Chí Minh,D14,"26,75",45000000,0,0,0,10,10,10,10,10,10,721,QSC7210213THPTQG,"26,75","26,75",TRUE
1,TP. Hồ Chí Minh,VNUHCM,850,45000000,CEFR,B2,1,10,10,10,10,10,10,722,QSC7220201_CLCĐGNL,850,849,FALSE
1,TP. Hồ Chí Minh,VNUHCM,850,45000000,CEFR,C1,1,10,10,10,10,10,10,722,QSC7220201_CLCĐGNL,850,849,FALSE
1,TP. Hồ Chí Minh,VNUHCM,850,45000000,JLPT,N3,1,10,10,10,10,10,10,722,QSC7220201_CLCĐGNL,850,849,FALSE
1,TP. Hồ Chí Minh,VNUHCM,850,45000000,0,0,0,10,10,10,10,10,10,722,QSC7220201_CLCĐGNL,850,850,TRUE
1,TP. Hồ Chí Minh,D01,"25,68",45000000,CEFR,B2,1,10,10,10,10,10,10,722,QSC7220201_CLCTHPTQG,"25,68","24,68",FALSE
1,TP. Hồ Chí Minh,D01,"25,68",45000000,CEFR,C1,1,10,10,10,10,10,10,722,QSC7220201_CLCTHPTQG,"25,68","24,68",FALSE
1,TP. Hồ Chí Minh,D01,"25,68",45000000,JLPT,N3,1,10,10,10,10,10,10,722,QSC7220201_CLCTHPTQG,"25,68","24,68",FALSE
1,TP. Hồ Chí Minh,D01,"25,68",45000000,0,0,0,10,10,10,10,10,10,722,QSC7220201_CLCTHPTQG,"25,68","25,68",TRUE
1,TP. Hồ Chí Minh,D01,21,45000000,CEFR,B2,1,10,10,10,10,10,10,722,QSC7220201_LKHTHPTQG,21,20,FALSE
1,TP. Hồ Chí Minh,D01,21,45000000,CEFR,C1,1,10,10,10,10,10,10,722,QSC7220201_LKHTHPTQG,21,20,FALSE
1,TP. Hồ Chí Minh,D01,21,45000000,JLPT,N3,1,10,10,10,10,10,10,722,QSC7220201_LKHTHPTQG,21,20,FALSE
1,TP. Hồ Chí Minh,D01,21,45000000,0,0,0,10,10,10,10,10,10,722,QSC7220201_LKHTHPTQG,21,21,TRUE
1,TP. Hồ Chí Minh,D14,21,45000000,CEFR,B2,1,10,10,10,10,10,10,722,QSC7220201_LKHTHPTQG,21,20,FALSE
1,TP. Hồ Chí Minh,D14,21,45000000,CEFR,C1,1,10,10,10,10,10,10,722,QSC7220201_LKHTHPTQG,21,20,FALSE
1,TP. Hồ Chí Minh,D14,21,45000000,JLPT,N3,1,10,10,10,10,10,10,722,QSC7220201_LKHTHPTQG,21,20,FALSE
1,TP. Hồ Chí Minh,D14,21,45000000,0,0,0,10,10,10,10,10,10,722,QSC7220201_LKHTHPTQG,21,21,TRUE
1,TP. Hồ Chí Minh,D15,21,45000000,CEFR,B2,1,10,10,10,10,10,10,722,QSC7220201_LKHTHPTQG,21,20,FALSE
1,TP. Hồ Chí Minh,D15,21,45000000,CEFR,C1,1,10,10,10,10,10,10,722,QSC7220201_LKHTHPTQG,21,20,FALSE
1,TP. Hồ Chí Minh,D15,21,45000000,JLPT,N3,1,10,10,10,10,10,10,722,QSC7220201_LKHTHPTQG,21,20,FALSE
1,TP. Hồ Chí Minh,D15,21,45000000,0,0,0,10,10,10,10,10,10,722,QSC7220201_LKHTHPTQG,21,21,TRUE
1,TP. Hồ Chí Minh,VNUHCM,882,45000000,CEFR,B2,1,10,10,10,10,10,10,722,QSC7220201ĐGNL,882,881,FALSE
1,TP. Hồ Chí Minh,VNUHCM,882,45000000,CEFR,C1,1,10,10,10,10,10,10,722,QSC7220201ĐGNL,882,881,FALSE
1,TP. Hồ Chí Minh,VNUHCM,882,45000000,JLPT,N3,1,10,10,10,10,10,10,722,QSC7220201ĐGNL,882,881,FALSE
1,TP. Hồ Chí Minh,VNUHCM,882,45000000,0,0,0,10,10,10,10,10,10,722,QSC7220201ĐGNL,882,882,TRUE
1,TP. Hồ Chí Minh,D01,"26,27",45000000,CEFR,B2,1,10,10,10,10,10,10,722,QSC7220201THPTQG,"26,27","25,27",FALSE
1,TP. Hồ Chí Minh,D01,"26,27",45000000,CEFR,C1,1,10,10,10,10,10,10,722,QSC7220201THPTQG,"26,27","25,27",FALSE
1,TP. Hồ Chí Minh,D01,"26,27",45000000,JLPT,N3,1,10,10,10,10,10,10,722,QSC7220201THPTQG,"26,27","25,27",FALSE
1,TP. Hồ Chí Minh,D01,"26,27",45000000,0,0,0,10,10,10,10,10,10,722,QSC7220201THPTQG,"26,27","26,27",TRUE
1,TP. Hồ Chí Minh,VNUHCM,720,45000000,CEFR,B2,1,10,10,10,10,10,10,722,QSC7220202ĐGNL,720,719,FALSE
1,TP. Hồ Chí Minh,VNUHCM,720,45000000,CEFR,C1,1,10,10,10,10,10,10,722,QSC7220202ĐGNL,720,719,FALSE
1,TP. Hồ Chí Minh,VNUHCM,720,45000000,JLPT,N3,1,10,10,10,10,10,10,722,QSC7220202ĐGNL,720,719,FALSE
1,TP. Hồ Chí Minh,VNUHCM,720,45000000,0,0,0,10,10,10,10,10,10,722,QSC7220202ĐGNL,720,720,TRUE
1,TP. Hồ Chí Minh,D01,"22,95",45000000,CEFR,B2,1,10,10,10,10,10,10,722,QSC7220202THPTQG,"22,95","21,95",FALSE
1,TP. Hồ Chí Minh,D01,"22,95",45000000,CEFR,C1,1,10,10,10,10,10,10,722,QSC7220202THPTQG,"22,95","21,95",FALSE
1,TP. Hồ Chí Minh,D01,"22,95",45000000,JLPT,N3,1,10,10,10,10,10,10,722,QSC7220202THPTQG,"22,95","21,95",FALSE
1,TP. Hồ Chí Minh,D01,"22,95",45000000,0,0,0,10,10,10,10,10,10,722,QSC7220202THPTQG,"22,95","22,95",TRUE
1,TP. Hồ Chí Minh,D02,"22,5",45000000,CEFR,B2,1,10,10,10,10,10,10,722,QSC7220202THPTQG,"22,5","21,5",FALSE
1,TP. Hồ Chí Minh,D02,"22,5",45000000,CEFR,C1,1,10,10,10,10,10,10,722,QSC7220202THPTQG,"22,5","21,5",FALSE
1,TP. Hồ Chí Minh,D02,"22,5",45000000,JLPT,N3,1,10,10,10,10,10,10,722,QSC7220202THPTQG,"22,5","21,5",FALSE
1,TP. Hồ Chí Minh,D02,"22,5",45000000,0,0,0,10,10,10,10,10,10,722,QSC7220202THPTQG,"22,5","22,5",TRUE
1,TP. Hồ Chí Minh,VNUHCM,775,45000000,CEFR,B2,1,10,10,10,10,10,10,722,QSC7220203ĐGNL,775,774,FALSE
1,TP. Hồ Chí Minh,VNUHCM,775,45000000,CEFR,C1,1,10,10,10,10,10,10,722,QSC7220203ĐGNL,775,774,FALSE
1,TP. Hồ Chí Minh,VNUHCM,775,45000000,JLPT,N3,1,10,10,10,10,10,10,722,QSC7220203ĐGNL,775,774,FALSE
1,TP. Hồ Chí Minh,VNUHCM,775,45000000,0,0,0,10,10,10,10,10,10,722,QSC7220203ĐGNL,775,775,TRUE
1,TP. Hồ Chí Minh,D01,"24,4",45000000,CEFR,B2,1,10,10,10,10,10,10,722,QSC7220203THPTQG,"24,4","23,4",FALSE
1,TP. Hồ Chí Minh,D01,"24,4",45000000,CEFR,C1,1,10,10,10,10,10,10,722,QSC7220203THPTQG,"24,4","23,4",FALSE
1,TP. Hồ Chí Minh,D01,"24,4",45000000,JLPT,N3,1,10,10,10,10,10,10,722,QSC7220203THPTQG,"24,4","23,4",FALSE
1,TP. Hồ Chí Minh,D01,"24,4",45000000,0,0,0,10,10,10,10,10,10,722,QSC7220203THPTQG,"24,4","24,4",TRUE
1,TP. Hồ Chí Minh,D03,"23,7",45000000,CEFR,B2,1,10,10,10,10,10,10,722,QSC7220203THPTQG,"23,7","22,7",FALSE
1,TP. Hồ Chí Minh,D03,"23,7",45000000,CEFR,C1,1,10,10,10,10,10,10,722,QSC7220203THPTQG,"23,7","22,7",FALSE
1,TP. Hồ Chí Minh,D03,"23,7",45000000,JLPT,N3,1,10,10,10,10,10,10,722,QSC7220203THPTQG,"23,7","22,7",FALSE
1,TP. Hồ Chí Minh,D03,"23,7",45000000,0,0,0,10,10,10,10,10,10,722,QSC7220203THPTQG,"23,7","23,7",TRUE
1,TP. Hồ Chí Minh,VNUHCM,805,45000000,CEFR,B2,1,10,10,10,10,10,10,722,QSC7220204_CLCĐGNL,805,804,FALSE
1,TP. Hồ Chí Minh,VNUHCM,805,45000000,CEFR,C1,1,10,10,10,10,10,10,722,QSC7220204_CLCĐGNL,805,804,FALSE
1,TP. Hồ Chí Minh,VNUHCM,805,45000000,JLPT,N3,1,10,10,10,10,10,10,722,QSC7220204_CLCĐGNL,805,804,FALSE
1,TP. Hồ Chí Minh,VNUHCM,805,45000000,0,0,0,10,10,10,10,10,10,722,QSC7220204_CLCĐGNL,805,805,TRUE
1,TP. Hồ Chí Minh,D01,"25,08",45000000,CEFR,B2,1,10,10,10,10,10,10,722,QSC7220204_CLCTHPTQG,"25,08","24,08",FALSE
1,TP. Hồ Chí Minh,D01,"25,08",45000000,CEFR,C1,1,10,10,10,10,10,10,722,QSC7220204_CLCTHPTQG,"25,08","24,08",FALSE
1,TP. Hồ Chí Minh,D01,"25,08",45000000,JLPT,N3,1,10,10,10,10,10,10,722,QSC7220204_CLCTHPTQG,"25,08","24,08",FALSE
1,TP. Hồ Chí Minh,D01,"25,08",45000000,0,0,0,10,10,10,10,10,10,722,QSC7220204_CLCTHPTQG,"25,08","25,08",TRUE
1,TP. Hồ Chí Minh,D04,"24,5",45000000,CEFR,B2,1,10,10,10,10,10,10,722,QSC7220204_CLCTHPTQG,"24,5","23,5",FALSE
1,TP. Hồ Chí Minh,D04,"24,5",45000000,CEFR,C1,1,10,10,10,10,10,10,722,QSC7220204_CLCTHPTQG,"24,5","23,5",FALSE
1,TP. Hồ Chí Minh,D04,"24,5",45000000,JLPT,N3,1,10,10,10,10,10,10,722,QSC7220204_CLCTHPTQG,"24,5","23,5",FALSE
1,TP. Hồ Chí Minh,D04,"24,5",45000000,0,0,0,10,10,10,10,10,10,722,QSC7220204_CLCTHPTQG,"24,5","24,5",TRUE
1,TP. Hồ Chí Minh,D01,"25,5",45000000,CEFR,B2,1,10,10,10,10,10,10,722,QSC7220204_LKTTHPTQG,"25,5","24,5",FALSE
1,TP. Hồ Chí Minh,D01,"25,5",45000000,CEFR,C1,1,10,10,10,10,10,10,722,QSC7220204_LKTTHPTQG,"25,5","24,5",FALSE
1,TP. Hồ Chí Minh,D01,"25,5",45000000,JLPT,N3,1,10,10,10,10,10,10,722,QSC7220204_LKTTHPTQG,"25,5","24,5",FALSE
1,TP. Hồ Chí Minh,D01,"25,5",45000000,0,0,0,10,10,10,10,10,10,722,QSC7220204_LKTTHPTQG,"25,5","25,5",TRUE
1,TP. Hồ Chí Minh,D04,"25,5",45000000,CEFR,B2,1,10,10,10,10,10,10,722,QSC7220204_LKTTHPTQG,"25,5","24,5",FALSE
1,TP. Hồ Chí Minh,D04,"25,5",45000000,CEFR,C1,1,10,10,10,10,10,10,722,QSC7220204_LKTTHPTQG,"25,5","24,5",FALSE
1,TP. Hồ Chí Minh,D04,"25,5",45000000,JLPT,N3,1,10,10,10,10,10,10,722,QSC7220204_LKTTHPTQG,"25,5","24,5",FALSE
1,TP. Hồ Chí Minh,D04,"25,5",45000000,0,0,0,10,10,10,10,10,10,722,QSC7220204_LKTTHPTQG,"25,5","25,5",TRUE
1,TP. Hồ Chí Minh,D14,"25,5",45000000,CEFR,B2,1,10,10,10,10,10,10,722,QSC7220204_LKTTHPTQG,"25,5","24,5",FALSE
1,TP. Hồ Chí Minh,D14,"25,5",45000000,CEFR,C1,1,10,10,10,10,10,10,722,QSC7220204_LKTTHPTQG,"25,5","24,5",FALSE
1,TP. Hồ Chí Minh,D14,"25,5",45000000,JLPT,N3,1,10,10,10,10,10,10,722,QSC7220204_LKTTHPTQG,"25,5","24,5",FALSE
1,TP. Hồ Chí Minh,D14,"25,5",45000000,0,0,0,10,10,10,10,10,10,722,QSC7220204_LKTTHPTQG,"25,5","25,5",TRUE
1,TP. Hồ Chí Minh,D15,"25,5",45000000,CEFR,B2,1,10,10,10,10,10,10,722,QSC7220204_LKTTHPTQG,"25,5","24,5",FALSE
1,TP. Hồ Chí Minh,D15,"25,5",45000000,CEFR,C1,1,10,10,10,10,10,10,722,QSC7220204_LKTTHPTQG,"25,5","24,5",FALSE
1,TP. Hồ Chí Minh,D15,"25,5",45000000,JLPT,N3,1,10,10,10,10,10,10,722,QSC7220204_LKTTHPTQG,"25,5","24,5",FALSE
1,TP. Hồ Chí Minh,D15,"25,5",45000000,0,0,0,10,10,10,10,10,10,722,QSC7220204_LKTTHPTQG,"25,5","25,5",TRUE
1,TP. Hồ Chí Minh,D83,"25,5",45000000,CEFR,B2,1,10,10,10,10,10,10,722,QSC7220204_LKTTHPTQG,"25,5","24,5",FALSE
1,TP. Hồ Chí Minh,D83,"25,5",45000000,CEFR,C1,1,10,10,10,10,10,10,722,QSC7220204_LKTTHPTQG,"25,5","24,5",FALSE
1,TP. Hồ Chí Minh,D83,"25,5",45000000,JLPT,N3,1,10,10,10,10,10,10,722,QSC7220204_LKTTHPTQG,"25,5","24,5",FALSE
1,TP. Hồ Chí Minh,D83,"25,5",45000000,0,0,0,10,10,10,10,10,10,722,QSC7220204_LKTTHPTQG,"25,5","25,5",TRUE
1,TP. Hồ Chí Minh,D95,"25,5",45000000,CEFR,B2,1,10,10,10,10,10,10,722,QSC7220204_LKTTHPTQG,"25,5","24,5",FALSE
1,TP. Hồ Chí Minh,D95,"25,5",45000000,CEFR,C1,1,10,10,10,10,10,10,722,QSC7220204_LKTTHPTQG,"25,5","24,5",FALSE
1,TP. Hồ Chí Minh,D95,"25,5",45000000,JLPT,N3,1,10,10,10,10,10,10,722,QSC7220204_LKTTHPTQG,"25,5","24,5",FALSE
1,TP. Hồ Chí Minh,D95,"25,5",45000000,0,0,0,10,10,10,10,10,10,722,QSC7220204_LKTTHPTQG,"25,5","25,5",TRUE
1,TP. Hồ Chí Minh,VNUHCM,843,45000000,CEFR,B2,1,10,10,10,10,10,10,722,QSC7220204ĐGNL,843,842,FALSE
1,TP. Hồ Chí Minh,VNUHCM,843,45000000,CEFR,C1,1,10,10,10,10,10,10,722,QSC7220204ĐGNL,843,842,FALSE
1,TP. Hồ Chí Minh,VNUHCM,843,45000000,JLPT,N3,1,10,10,10,10,10,10,722,QSC7220204ĐGNL,843,842,FALSE
1,TP. Hồ Chí Minh,VNUHCM,843,45000000,0,0,0,10,10,10,10,10,10,722,QSC7220204ĐGNL,843,843,TRUE
1,TP. Hồ Chí Minh,D01,"25,78",45000000,CEFR,B2,1,10,10,10,10,10,10,722,QSC7220204THPTQG,"25,78","24,78",FALSE
1,TP. Hồ Chí Minh,D01,"25,78",45000000,CEFR,C1,1,10,10,10,10,10,10,722,QSC7220204THPTQG,"25,78","24,78",FALSE
1,TP. Hồ Chí Minh,D01,"25,78",45000000,JLPT,N3,1,10,10,10,10,10,10,722,QSC7220204THPTQG,"25,78","24,78",FALSE
1,TP. Hồ Chí Minh,D01,"25,78",45000000,0,0,0,10,10,10,10,10,10,722,QSC7220204THPTQG,"25,78","25,78",TRUE
1,TP. Hồ Chí Minh,D04,"25,3",45000000,CEFR,B2,1,10,10,10,10,10,10,722,QSC7220204THPTQG,"25,3","24,3",FALSE
1,TP. Hồ Chí Minh,D04,"25,3",45000000,CEFR,C1,1,10,10,10,10,10,10,722,QSC7220204THPTQG,"25,3","24,3",FALSE
1,TP. Hồ Chí Minh,D04,"25,3",45000000,JLPT,N3,1,10,10,10,10,10,10,722,QSC7220204THPTQG,"25,3","24,3",FALSE
1,TP. Hồ Chí Minh,D04,"25,3",45000000,0,0,0,10,10,10,10,10,10,722,QSC7220204THPTQG,"25,3","25,3",TRUE
1,TP. Hồ Chí Minh,D01,"24,15",45000000,CEFR,B2,1,10,10,10,10,10,10,722,QSC7220205_CLCTHPTQG,"24,15","23,15",FALSE
1,TP. Hồ Chí Minh,D01,"24,15",45000000,CEFR,C1,1,10,10,10,10,10,10,722,QSC7220205_CLCTHPTQG,"24,15","23,15",FALSE
1,TP. Hồ Chí Minh,D01,"24,15",45000000,JLPT,N3,1,10,10,10,10,10,10,722,QSC7220205_CLCTHPTQG,"24,15","23,15",FALSE
1,TP. Hồ Chí Minh,D01,"24,15",45000000,0,0,0,10,10,10,10,10,10,722,QSC7220205_CLCTHPTQG,"24,15","24,15",TRUE
1,TP. Hồ Chí Minh,D05,"22,9",45000000,CEFR,B2,1,10,10,10,10,10,10,722,QSC7220205_CLCTHPTQG,"22,9","21,9",FALSE
1,TP. Hồ Chí Minh,D05,"22,9",45000000,CEFR,C1,1,10,10,10,10,10,10,722,QSC7220205_CLCTHPTQG,"22,9","21,9",FALSE
1,TP. Hồ Chí Minh,D05,"22,9",45000000,JLPT,N3,1,10,10,10,10,10,10,722,QSC7220205_CLCTHPTQG,"22,9","21,9",FALSE
1,TP. Hồ Chí Minh,D05,"22,9",45000000,0,0,0,10,10,10,10,10,10,722,QSC7220205_CLCTHPTQG,"22,9","22,9",TRUE
1,TP. Hồ Chí Minh,VNUHCM,790,45000000,CEFR,B2,1,10,10,10,10,10,10,722,QSC7220205ĐGNL,790,789,FALSE
1,TP. Hồ Chí Minh,VNUHCM,790,45000000,CEFR,C1,1,10,10,10,10,10,10,722,QSC7220205ĐGNL,790,789,FALSE
1,TP. Hồ Chí Minh,VNUHCM,790,45000000,JLPT,N3,1,10,10,10,10,10,10,722,QSC7220205ĐGNL,790,789,FALSE
1,TP. Hồ Chí Minh,VNUHCM,790,45000000,0,0,0,10,10,10,10,10,10,722,QSC7220205ĐGNL,790,790,TRUE
1,TP. Hồ Chí Minh,D01,"25,33",45000000,CEFR,B2,1,10,10,10,10,10,10,722,QSC7220205THPTQG,"25,33","24,33",FALSE
1,TP. Hồ Chí Minh,D01,"25,33",45000000,CEFR,C1,1,10,10,10,10,10,10,722,QSC7220205THPTQG,"25,33","24,33",FALSE
1,TP. Hồ Chí Minh,D01,"25,33",45000000,JLPT,N3,1,10,10,10,10,10,10,722,QSC7220205THPTQG,"25,33","24,33",FALSE
1,TP. Hồ Chí Minh,D01,"25,33",45000000,0,0,0,10,10,10,10,10,10,722,QSC7220205THPTQG,"25,33","25,33",TRUE
1,TP. Hồ Chí Minh,D05,"23,7",45000000,CEFR,B2,1,10,10,10,10,10,10,722,QSC7220205THPTQG,"23,7","22,7",FALSE
1,TP. Hồ Chí Minh,D05,"23,7",45000000,CEFR,C1,1,10,10,10,10,10,10,722,QSC7220205THPTQG,"23,7","22,7",FALSE
1,TP. Hồ Chí Minh,D05,"23,7",45000000,JLPT,N3,1,10,10,10,10,10,10,722,QSC7220205THPTQG,"23,7","22,7",FALSE
1,TP. Hồ Chí Minh,D05,"23,7",45000000,0,0,0,10,10,10,10,10,10,722,QSC7220205THPTQG,"23,7","23,7",TRUE
1,TP. Hồ Chí Minh,VNUHCM,760,45000000,CEFR,B2,1,10,10,10,10,10,10,722,QSC7220205CLCĐGNL,760,759,FALSE
1,TP. Hồ Chí Minh,VNUHCM,760,45000000,CEFR,C1,1,10,10,10,10,10,10,722,QSC7220205CLCĐGNL,760,759,FALSE
1,TP. Hồ Chí Minh,VNUHCM,760,45000000,JLPT,N3,1,10,10,10,10,10,10,722,QSC7220205CLCĐGNL,760,759,FALSE
1,TP. Hồ Chí Minh,VNUHCM,760,45000000,0,0,0,10,10,10,10,10,10,722,QSC7220205CLCĐGNL,760,760,TRUE
1,TP. Hồ Chí Minh,VNUHCM,760,45000000,CEFR,B2,1,10,10,10,10,10,10,722,QSC7220206ĐGNL,760,759,FALSE
1,TP. Hồ Chí Minh,VNUHCM,760,45000000,CEFR,C1,1,10,10,10,10,10,10,722,QSC7220206ĐGNL,760,759,FALSE
1,TP. Hồ Chí Minh,VNUHCM,760,45000000,JLPT,N3,1,10,10,10,10,10,10,722,QSC7220206ĐGNL,760,759,FALSE
1,TP. Hồ Chí Minh,VNUHCM,760,45000000,0,0,0,10,10,10,10,10,10,722,QSC7220206ĐGNL,760,760,TRUE
1,TP. Hồ Chí Minh,D01,"24,48",45000000,CEFR,B2,1,10,10,10,10,10,10,722,QSC7220206THPTQG,"24,48","23,48",FALSE
1,TP. Hồ Chí Minh,D01,"24,48",45000000,CEFR,C1,1,10,10,10,10,10,10,722,QSC7220206THPTQG,"24,48","23,48",FALSE
1,TP. Hồ Chí Minh,D01,"24,48",45000000,JLPT,N3,1,10,10,10,10,10,10,722,QSC7220206THPTQG,"24,48","23,48",FALSE
1,TP. Hồ Chí Minh,D01,"24,48",45000000,0,0,0,10,10,10,10,10,10,722,QSC7220206THPTQG,"24,48","24,48",TRUE
1,TP. Hồ Chí Minh,D03,"22,5",45000000,CEFR,B2,1,10,10,10,10,10,10,722,QSC7220206THPTQG,"22,5","21,5",FALSE
1,TP. Hồ Chí Minh,D03,"22,5",45000000,CEFR,C1,1,10,10,10,10,10,10,722,QSC7220206THPTQG,"22,5","21,5",FALSE
1,TP. Hồ Chí Minh,D03,"22,5",45000000,JLPT,N3,1,10,10,10,10,10,10,722,QSC7220206THPTQG,"22,5","21,5",FALSE
1,TP. Hồ Chí Minh,D03,"22,5",45000000,0,0,0,10,10,10,10,10,10,722,QSC7220206THPTQG,"22,5","22,5",TRUE
1,TP. Hồ Chí Minh,D05,"22,5",45000000,CEFR,B2,1,10,10,10,10,10,10,722,QSC7220206THPTQG,"22,5","21,5",FALSE
1,TP. Hồ Chí Minh,D05,"22,5",45000000,CEFR,C1,1,10,10,10,10,10,10,722,QSC7220206THPTQG,"22,5","21,5",FALSE
1,TP. Hồ Chí Minh,D05,"22,5",45000000,JLPT,N3,1,10,10,10,10,10,10,722,QSC7220206THPTQG,"22,5","21,5",FALSE
1,TP. Hồ Chí Minh,D05,"22,5",45000000,0,0,0,10,10,10,10,10,10,722,QSC7220206THPTQG,"22,5","22,5",TRUE
1,TP. Hồ Chí Minh,VNUHCM,720,45000000,CEFR,B2,1,10,10,10,10,10,10,722,QSC7220208ĐGNL,720,719,FALSE
1,TP. Hồ Chí Minh,VNUHCM,720,45000000,CEFR,C1,1,10,10,10,10,10,10,722,QSC7220208ĐGNL,720,719,FALSE
1,TP. Hồ Chí Minh,VNUHCM,720,45000000,JLPT,N3,1,10,10,10,10,10,10,722,QSC7220208ĐGNL,720,719,FALSE
1,TP. Hồ Chí Minh,VNUHCM,720,45000000,0,0,0,10,10,10,10,10,10,722,QSC7220208ĐGNL,720,720,TRUE
1,TP. Hồ Chí Minh,D01,"22,8",45000000,CEFR,B2,1,10,10,10,10,10,10,722,QSC7220208THPTQG,"22,8","21,8",FALSE
1,TP. Hồ Chí Minh,D01,"22,8",45000000,CEFR,C1,1,10,10,10,10,10,10,722,QSC7220208THPTQG,"22,8","21,8",FALSE
1,TP. Hồ Chí Minh,D01,"22,8",45000000,JLPT,N3,1,10,10,10,10,10,10,722,QSC7220208THPTQG,"22,8","21,8",FALSE
1,TP. Hồ Chí Minh,D01,"22,8",45000000,0,0,0,10,10,10,10,10,10,722,QSC7220208THPTQG,"22,8","22,8",TRUE
1,TP. Hồ Chí Minh,D03,"22,2",45000000,CEFR,B2,1,10,10,10,10,10,10,722,QSC7220208THPTQG,"22,2","21,2",FALSE
1,TP. Hồ Chí Minh,D03,"22,2",45000000,CEFR,C1,1,10,10,10,10,10,10,722,QSC7220208THPTQG,"22,2","21,2",FALSE
1,TP. Hồ Chí Minh,D03,"22,2",45000000,JLPT,N3,1,10,10,10,10,10,10,722,QSC7220208THPTQG,"22,2","21,2",FALSE
1,TP. Hồ Chí Minh,D03,"22,2",45000000,0,0,0,10,10,10,10,10,10,722,QSC7220208THPTQG,"22,2","22,2",TRUE
1,TP. Hồ Chí Minh,D05,"22,2",45000000,CEFR,B2,1,10,10,10,10,10,10,722,QSC7220208THPTQG,"22,2","21,2",FALSE
1,TP. Hồ Chí Minh,D05,"22,2",45000000,CEFR,C1,1,10,10,10,10,10,10,722,QSC7220208THPTQG,"22,2","21,2",FALSE
1,TP. Hồ Chí Minh,D05,"22,2",45000000,JLPT,N3,1,10,10,10,10,10,10,722,QSC7220208THPTQG,"22,2","21,2",FALSE
1,TP. Hồ Chí Minh,D05,"22,2",45000000,0,0,0,10,10,10,10,10,10,722,QSC7220208THPTQG,"22,2","22,2",TRUE
1,TP. Hồ Chí Minh,VNUHCM,725,45000000,CEFR,B2,1,10,10,10,10,10,10,722,QSC7229001ĐGNL,725,724,FALSE
1,TP. Hồ Chí Minh,VNUHCM,725,45000000,CEFR,C1,1,10,10,10,10,10,10,722,QSC7229001ĐGNL,725,724,FALSE
1,TP. Hồ Chí Minh,VNUHCM,725,45000000,JLPT,N3,1,10,10,10,10,10,10,722,QSC7229001ĐGNL,725,724,FALSE
1,TP. Hồ Chí Minh,VNUHCM,725,45000000,0,0,0,10,10,10,10,10,10,722,QSC7229001ĐGNL,725,725,TRUE
